weight,height ,class,class name
55.994,145.99,1,small
65.188,148.53,1,small
56.247,151.73,1,small
60.808,148.17,1,small
57.604,150.04,1,small
61.983,151.46,1,small
60.044,152.81,1,small
59.83,147.93,1,small
71.422,149.62,1,small
57.56,148.95,1,small
59.818,149.74,1,small
70.391,150.83,1,small
55.559,148.62,1,small
62.142,151.79,1,small
55.831,150.95,1,small
63.992,148.94,1,small
61.269,150.62,1,small
62.526,152.2,1,small
58.92,152.22,1,small
60.95,151.49,1,small
65.703,149.85,1,small
51.189,148.61,1,small
53.674,150.5,1,small
61.609,148.96,1,small
57.464,149.26,1,small
58.852,152.07,1,small
54.202,153.24,1,small
56.496,151.33,1,small
58.435,154.59,1,small
57.189,146.58,1,small
56.644,150.05,1,small
58.366,150.21,1,small
56.349,153.61,1,small
65.197,151.12,1,small
56.172,149.28,1,small
67.041,151.24,1,small
58.55,151.44,1,small
54.377,150.41,1,small
57.604,145.47,1,small
63.619,152.29,1,small
64.09,142.19,1,small
60.621,150.24,1,small
61.113,146.53,1,small
62.451,149.21,1,small
54.349,153.13,1,small
57.747,148.85,1,small
52.912,154.29,1,small
58.261,151.74,1,small
63.677,149.45,1,small
62.779,147.98,1,small
68.861,148.89,1,small
60.646,150.84,1,small
51.648,144.7,1,small
66.543,151.38,1,small
64.966,150.62,1,small
57.743,151.83,1,small
60.862,154.58,1,small
63.019,149.28,1,small
61.49,147.81,1,small
62.697,152.64,1,small
59.563,152,1,small
59.85,149.68,1,small
60.341,148.67,1,small
56.942,150.56,1,small
65.511,147.47,1,small
60.025,150.15,1,small
62.659,148.57,1,small
56.689,148.17,1,small
55.836,152.16,1,small
59.648,150.07,1,small
59.021,153.02,1,small
64.628,147.57,1,small
62.347,150.54,1,small
62.093,147.66,1,small
54.404,151.38,1,small
56.252,152.92,1,small
60.783,152.29,1,small
58.653,145.27,1,small
64.996,151.52,1,small
65.194,150.02,1,small
57.751,150.75,1,small
63.389,148.78,1,small
65.405,146.31,1,small
61.243,152,1,small
66.287,148.87,1,small
64.115,149.26,1,small
60.829,150.38,1,small
63.396,155.67,1,small
60.753,155.13,1,small
58.393,147.05,1,small
61.388,148.94,1,small
60.14,152.21,1,small
58.588,145.36,1,small
66.859,152.78,1,small
60.857,149.3,1,small
70.575,153.13,1,small
58.853,148.03,1,small
62.186,147.94,1,small
66.129,155.18,1,small
70.57,151.31,1,small
61.176,149.31,1,small
56.939,147.69,1,small
63.111,152.47,1,small
54.888,150.76,1,small
58.939,144.94,1,small
61.053,147.98,1,small
65.769,156.64,1,small
65.566,149.97,1,small
59.893,145.53,1,small
63.578,148.01,1,small
58.756,149.06,1,small
62.561,151.55,1,small
67.418,149.64,1,small
60.607,150.23,1,small
58.836,149.96,1,small
58.063,147.85,1,small
62.775,152.62,1,small
65.179,149.18,1,small
68.233,148.96,1,small
60.209,150.44,1,small
60.631,149.85,1,small
57.55,148.83,1,small
66.243,150.28,1,small
59.708,154.72,1,small
58.167,151.21,1,small
68.46,148.54,1,small
63.137,148.06,1,small
62.774,149.47,1,small
56.105,146.48,1,small
61.681,154.08,1,small
62.015,150.46,1,small
55.77,147.4,1,small
59.126,150.27,1,small
58.432,146.77,1,small
62.044,151.3,1,small
56.1,149.59,1,small
64.218,150.09,1,small
66.913,150.81,1,small
58.824,151.91,1,small
59.966,148.19,1,small
61.962,146.72,1,small
64.66,149.77,1,small
62.022,148.16,1,small
61.538,150.95,1,small
58.13,145.85,1,small
59.103,151.92,1,small
62.376,150.69,1,small
66.518,147.51,1,small
62.201,149.29,1,small
55.329,151.87,1,small
61.677,155.43,1,small
59.643,149.21,1,small
59.055,153.09,1,small
59.151,148.08,1,small
56.593,150.46,1,small
58.758,149.54,1,small
56.962,150.76,1,small
58.587,148.89,1,small
60.454,146.82,1,small
60.675,149.39,1,small
59.165,150.98,1,small
59.409,148.87,1,small
60.13,149.59,1,small
61.775,150.9,1,small
64.964,151.21,1,small
62.402,148.36,1,small
58.89,149.4,1,small
62.316,151.95,1,small
59.049,150.74,1,small
53.103,146.99,1,small
50.909,153.46,1,small
53.363,148.62,1,small
59.082,148.44,1,small
57.6,146.82,1,small
57.211,149.75,1,small
60.157,149.77,1,small
57.448,149.28,1,small
57.558,148.12,1,small
62.361,146.29,1,small
63.03,156.74,1,small
69.437,153.36,1,small
61.171,149.2,1,small
60.226,149.74,1,small
57.776,150.8,1,small
59.244,149.97,1,small
59.804,148.72,1,small
53.2,152.09,1,small
59.003,147.45,1,small
62.903,154.38,1,small
57.789,146.06,1,small
61.914,149.28,1,small
63.84,151.95,1,small
64.172,150.26,1,small
63.009,146.64,1,small
51.248,152.06,1,small
57.814,150.37,1,small
63.491,148.18,1,small
61.529,150.9,1,small
60.019,151.69,1,small
61.692,154.88,1,small
64.377,149.79,1,small
60.596,149.34,1,small
57.062,148.87,1,small
59.302,145.69,1,small
59.195,151.17,1,small
63.473,145.41,1,small
61.597,149.4,1,small
62.121,149.39,1,small
60.573,151.89,1,small
58.597,143.8,1,small
60.237,152.05,1,small
60.839,148.84,1,small
54.585,147.11,1,small
60.693,149.98,1,small
63.593,150.52,1,small
59.573,149.05,1,small
66.09,146.71,1,small
62.171,152.7,1,small
58.372,150.44,1,small
59.404,148.42,1,small
58.934,152.72,1,small
60.934,150.82,1,small
62.923,147.17,1,small
58.869,151.39,1,small
61.776,145.99,1,small
66.798,147.63,1,small
63.608,150.34,1,small
63.196,150.92,1,small
56.844,150.16,1,small
57.931,145.68,1,small
60.939,151.83,1,small
59.61,152.82,1,small
53.706,152.61,1,small
54.135,148.72,1,small
63.974,149.12,1,small
57.064,147.72,1,small
68.049,150.56,1,small
51.394,150.56,1,small
61.738,148.27,1,small
60.002,152.06,1,small
57.071,151.91,1,small
61.566,151.47,1,small
56.925,148.32,1,small
63.33,147.01,1,small
60.259,151.46,1,small
53.651,153.24,1,small
50.609,147.12,1,small
58.901,145.06,1,small
64.438,153.21,1,small
60.702,149.86,1,small
60.21,152.63,1,small
62.664,152.2,1,small
54.603,147.28,1,small
65.52,149.03,1,small
56.538,148.13,1,small
60.146,150.4,1,small
58.592,152.61,1,small
60.579,150.13,1,small
52.469,145.3,1,small
65.902,152.76,1,small
62.114,150.01,1,small
67.784,148.97,1,small
65.487,145.3,1,small
60.044,150.84,1,small
56.363,150.55,1,small
53.265,150.76,1,small
60.066,147.59,1,small
60.849,148.37,1,small
64.05,147.95,1,small
56.317,154,1,small
63.078,148.17,1,small
60.277,149.56,1,small
57.004,148.01,1,small
62.998,152.04,1,small
61.029,149.97,1,small
59.089,150.16,1,small
67.271,152.1,1,small
62.36,151.51,1,small
59.573,151.76,1,small
61.075,145.23,1,small
60.337,150.49,1,small
60.672,152.16,1,small
61.757,150.78,1,small
57.663,152.02,1,small
56.913,154.74,1,small
61.397,152.79,1,small
67.301,147.49,1,small
58.812,148.14,1,small
56.078,149.73,1,small
59.076,148.56,1,small
58.125,149.82,1,small
58.732,152.75,1,small
61.842,148.81,1,small
59.496,149.36,1,small
57.698,149.49,1,small
58.281,151.51,1,small
54.878,152.32,1,small
56.671,149.67,1,small
54.527,149.29,1,small
58.002,152.09,1,small
55.797,151.62,1,small
57.261,151.09,1,small
58.832,157.3,1,small
55.351,150.07,1,small
59.925,150.76,1,small
61.318,149.81,1,small
56.269,151.38,1,small
64.314,148.83,1,small
53.857,152.25,1,small
58.483,154.09,1,small
54.25,150.19,1,small
58.665,149.85,1,small
54.872,148.74,1,small
57.774,148.94,1,small
57.131,146.19,1,small
55.411,149.88,1,small
52.003,148.03,1,small
62.188,152.81,1,small
67.747,150.35,1,small
68.611,150.12,1,small
58.094,153.13,1,small
59.822,146.03,1,small
58.196,150.74,1,small
60.294,147.63,1,small
56.442,148.56,1,small
52.566,150.58,1,small
59.859,151.99,1,small
55.255,148.13,1,small
52.632,151.24,1,small
69.195,153.26,1,small
59.096,148.09,1,small
61.564,147.78,1,small
64.618,149.97,1,small
53.475,151.4,1,small
61.6,150,1,small
61.943,148.17,1,small
60.322,150.26,1,small
60.611,150.46,1,small
57.955,149.01,1,small
62.8,147.49,1,small
56.708,150.97,1,small
56.916,150.04,1,small
62.809,149.19,1,small
66.532,148.59,1,small
58.504,148.88,1,small
58.044,148.06,1,small
61.58,147.67,1,small
64.153,152.83,1,small
63.749,149.46,1,small
61.046,146.13,1,small
57.543,148.91,1,small
62.439,152.37,1,small
59.693,148.8,1,small
65.333,153.97,1,small
54.546,148.26,1,small
60.547,148.32,1,small
64.995,147.69,1,small
58.083,152.6,1,small
57.58,148.7,1,small
56.384,150.93,1,small
58.921,146.31,1,small
59.223,148.72,1,small
60.53,151.47,1,small
56.579,147.14,1,small
60.32,150.11,1,small
57.661,151.23,1,small
58.572,153.98,1,small
56.754,151.43,1,small
58.906,152.12,1,small
73.826,149.21,1,small
73.197,148.71,1,small
64.442,150.13,1,small
63.049,148,1,small
55.05,152.51,1,small
57.736,151.73,1,small
57.601,152.15,1,small
62.073,152.82,1,small
61.871,149.76,1,small
60.42,148.71,1,small
58.682,151.18,1,small
56.414,152.58,1,small
60.021,151.92,1,small
64.412,152.11,1,small
61.655,153.37,1,small
60.701,150.66,1,small
62.546,152.69,1,small
62.263,149.97,1,small
53.74,151.77,1,small
60.073,146.86,1,small
58.35,153.45,1,small
52.122,146.03,1,small
54.855,150.46,1,small
58.761,149.23,1,small
63.197,147.41,1,small
59.112,150.75,1,small
61.016,150.74,1,small
56.522,153.16,1,small
51.645,150.31,1,small
60.364,151.29,1,small
56.316,150.54,1,small
64.541,153.28,1,small
66.72,152.53,1,small
58.56,150.02,1,small
64.62,150.28,1,small
63.693,153.98,1,small
54.52,149.46,1,small
59.871,151.92,1,small
61.011,148.04,1,small
62.026,148.3,1,small
62.621,151.93,1,small
62.612,151.45,1,small
62.627,152.37,1,small
58.789,148.58,1,small
61.469,152.28,1,small
51.275,150.38,1,small
55.475,149.89,1,small
64.655,153.78,1,small
57.441,153.21,1,small
61.269,144.97,1,small
65.841,150.8,1,small
56.557,148.1,1,small
56.285,149.33,1,small
58.092,148.58,1,small
61.708,153.63,1,small
59.207,152.78,1,small
56.213,151.24,1,small
53.908,151.57,1,small
58.566,151.02,1,small
59.144,151.53,1,small
57.927,150.56,1,small
58.985,149.6,1,small
55.757,151.14,1,small
62.127,149.31,1,small
51.578,149.12,1,small
60.56,149.4,1,small
62.591,149.8,1,small
56.712,150.02,1,small
59.779,155.66,1,small
61.13,147.26,1,small
57.62,147.6,1,small
59.947,150.55,1,small
61.596,149.89,1,small
56.37,148.37,1,small
63.235,150.73,1,small
64.239,151.68,1,small
61.244,147.42,1,small
60.059,149.09,1,small
55.49,147.12,1,small
61.917,150.19,1,small
55.291,150.37,1,small
66.161,151.53,1,small
62.039,147.57,1,small
61.026,150.67,1,small
58.476,149.68,1,small
51.571,153.11,1,small
55.369,150.69,1,small
61.415,148.8,1,small
69.343,149.49,1,small
62.867,148.8,1,small
61.2,153.22,1,small
57.901,148.86,1,small
60.474,146.41,1,small
63.727,149.55,1,small
59.016,152.56,1,small
67.327,151.48,1,small
55.274,150.37,1,small
58.543,153.99,1,small
60.203,148.69,1,small
52.432,150.58,1,small
62.19,148.05,1,small
60.301,148.24,1,small
60.313,149.23,1,small
63.078,151.45,1,small
64.042,154.59,1,small
63.107,151.79,1,small
58.184,147.6,1,small
59.82,149.54,1,small
61.369,148.76,1,small
55.132,149.34,1,small
55.987,152.64,1,small
58.346,150.84,1,small
60.301,152.22,1,small
66.936,151.35,1,small
63.088,148.23,1,small
58.286,152.08,1,small
57.564,146.98,1,small
65.94,151.79,1,small
70.587,151.34,1,small
60.648,152.46,1,small
58.145,146.83,1,small
54.529,149.54,1,small
63.776,150.04,1,small
61.122,150.22,1,small
64.514,151.96,1,small
56.481,151.57,1,small
60.932,151.46,1,small
57.467,150.4,1,small
64.938,153.75,1,small
57.865,149.27,1,small
80.392,169.27,2,medium
77.766,173.03,2,medium
79.762,169.04,2,medium
82.81,168.7,2,medium
75.247,172.07,2,medium
80.739,170.01,2,medium
77.154,168.58,2,medium
83.053,171.92,2,medium
72.388,168.92,2,medium
72.426,173.33,2,medium
86.291,168.59,2,medium
79.421,168.67,2,medium
72.377,168.59,2,medium
73.47,170.8,2,medium
79.663,172.92,2,medium
81.191,170.82,2,medium
81.307,171.73,2,medium
84.132,172.81,2,medium
81.289,169.71,2,medium
79.715,172.12,2,medium
84.058,169.72,2,medium
87.974,174.7,2,medium
80.103,170.58,2,medium
79.068,168.78,2,medium
84.022,170.22,2,medium
78.036,168.36,2,medium
74.256,166.59,2,medium
79.588,170.78,2,medium
80.95,170.52,2,medium
80.565,171.46,2,medium
75.67,168.11,2,medium
77.688,168.2,2,medium
77.368,168.9,2,medium
83.699,167.75,2,medium
79.493,176.02,2,medium
82.515,170.83,2,medium
82.318,168.54,2,medium
79.254,170.95,2,medium
72.328,172.75,2,medium
81.406,171.52,2,medium
82.726,172.05,2,medium
77.085,171.07,2,medium
79.934,166.63,2,medium
78.289,168.3,2,medium
86.589,172.37,2,medium
79.882,169.56,2,medium
80.79,170.58,2,medium
75.942,171.24,2,medium
77.152,167.72,2,medium
74.746,170.43,2,medium
82.822,169.03,2,medium
82.352,166.7,2,medium
76.792,170.88,2,medium
91.184,168.11,2,medium
83.56,168.88,2,medium
81.572,167.01,2,medium
87.421,168.65,2,medium
70.489,170.98,2,medium
79.647,173.51,2,medium
79.904,167.47,2,medium
80.774,170.77,2,medium
75.979,171.17,2,medium
82.05,172.33,2,medium
71.413,172.82,2,medium
80.416,167.53,2,medium
81.7,170.14,2,medium
79.841,172.75,2,medium
81.411,171.22,2,medium
77.042,173.13,2,medium
82.128,172.72,2,medium
78.549,175.24,2,medium
73.574,164.14,2,medium
78.798,169.26,2,medium
77.599,169.24,2,medium
76.032,166.82,2,medium
81.956,168.83,2,medium
80.157,173.18,2,medium
79.013,170.13,2,medium
77.879,172.15,2,medium
86.493,173.66,2,medium
84.543,169.35,2,medium
79.268,169.08,2,medium
80.335,167.05,2,medium
85.858,169.38,2,medium
86.945,168.4,2,medium
84.27,169.51,2,medium
78.738,169.5,2,medium
77.743,168.37,2,medium
82.911,167.44,2,medium
76.655,169.16,2,medium
75.853,170.03,2,medium
78.624,168,2,medium
83.702,170.79,2,medium
80.617,169.68,2,medium
80.949,169.42,2,medium
84.356,172.04,2,medium
80.909,175.16,2,medium
75.59,171.9,2,medium
83.261,171.44,2,medium
81.845,170.01,2,medium
79.658,170.29,2,medium
78.4,171.3,2,medium
77.891,168.76,2,medium
79.907,166.66,2,medium
76.9,170.96,2,medium
78.016,168.43,2,medium
74.242,170.88,2,medium
77.991,168.14,2,medium
77.315,167.2,2,medium
82.237,166.86,2,medium
85.635,170.63,2,medium
84.01,174.37,2,medium
84.054,170.45,2,medium
82.619,171.1,2,medium
82.117,170.32,2,medium
82.905,170.51,2,medium
77.173,175.29,2,medium
83.227,168.25,2,medium
75.358,169.64,2,medium
82.396,168.49,2,medium
76.776,171.6,2,medium
76.241,170.57,2,medium
78.244,169.27,2,medium
74.955,171.66,2,medium
80.062,167.75,2,medium
84.302,170.27,2,medium
79.034,170.45,2,medium
81.92,173.52,2,medium
80.628,171.2,2,medium
84.693,170.07,2,medium
79.387,167,2,medium
81.135,166.71,2,medium
89.557,171.32,2,medium
84.439,168.43,2,medium
76.383,169.46,2,medium
84.337,168.06,2,medium
76.42,170.41,2,medium
80.038,170.51,2,medium
81.121,173.9,2,medium
83.37,174.06,2,medium
78.461,172.37,2,medium
82.083,172.42,2,medium
86.854,167.38,2,medium
72.62,172.85,2,medium
75.83,167.89,2,medium
84.628,166.42,2,medium
78.862,177.08,2,medium
79.852,170.71,2,medium
83.578,168.52,2,medium
88.61,170.02,2,medium
74.958,170.15,2,medium
76.479,165.37,2,medium
79.7,168.4,2,medium
80.002,171.18,2,medium
80.414,170.08,2,medium
78.79,166.28,2,medium
84.724,168.9,2,medium
76.477,169.66,2,medium
80.79,170.18,2,medium
83.833,166.25,2,medium
81.453,170.57,2,medium
77.591,173.42,2,medium
80.467,166.44,2,medium
78.771,170.98,2,medium
77.677,173,2,medium
85.241,170.85,2,medium
79.234,171.32,2,medium
77.761,168.94,2,medium
77.072,169.59,2,medium
80.469,167.44,2,medium
74.207,169.73,2,medium
73.624,168.76,2,medium
80.747,168.53,2,medium
75.005,173.24,2,medium
78.451,169.74,2,medium
83.003,171.41,2,medium
83.571,170.84,2,medium
85.982,167.73,2,medium
76.09,165.77,2,medium
83.318,166.79,2,medium
81.26,170.62,2,medium
84.851,169.33,2,medium
80.853,171.7,2,medium
83.157,169.15,2,medium
84.413,167.04,2,medium
78.405,170.22,2,medium
78.214,172.46,2,medium
74.853,170.59,2,medium
79.661,169.58,2,medium
81.377,169.06,2,medium
77.122,172.84,2,medium
80.279,172.04,2,medium
78.62,169.04,2,medium
78.328,166.99,2,medium
83.018,167.96,2,medium
83.162,170.75,2,medium
84.447,167.56,2,medium
75.798,169.13,2,medium
79.473,169.73,2,medium
82.537,168.52,2,medium
74.99,168.6,2,medium
87.462,169.49,2,medium
80.903,168.77,2,medium
77.889,167,2,medium
84,171.65,2,medium
81.461,167.94,2,medium
80.423,172.31,2,medium
77.366,169.23,2,medium
73.163,169.31,2,medium
76.268,172.9,2,medium
77.499,170.58,2,medium
81.753,169.1,2,medium
82.38,168.15,2,medium
76.959,168.84,2,medium
83.208,170.89,2,medium
82.585,171.89,2,medium
79.514,170.11,2,medium
76.316,168.9,2,medium
83.455,170.75,2,medium
79.498,171.5,2,medium
76.075,169.06,2,medium
80.977,173.23,2,medium
82.028,169.19,2,medium
74.339,172.01,2,medium
87.229,172.17,2,medium
71.677,170.13,2,medium
73.667,169.81,2,medium
84.741,171.95,2,medium
81.259,165.97,2,medium
78.339,170.08,2,medium
80.045,170.15,2,medium
82.832,170.82,2,medium
76.638,168.02,2,medium
83.595,166.85,2,medium
82.701,164.1,2,medium
79.825,171.22,2,medium
80.741,172.41,2,medium
77.565,169.01,2,medium
76.682,175.32,2,medium
78.495,168.57,2,medium
83.983,167.07,2,medium
79.072,169.67,2,medium
78.251,170.24,2,medium
76.207,171.53,2,medium
75.61,170.27,2,medium
80.086,168.29,2,medium
84.029,166.59,2,medium
84.77,168.69,2,medium
82.17,166.95,2,medium
78.803,171.62,2,medium
78.576,169.77,2,medium
81.416,165.86,2,medium
83.631,170.82,2,medium
83.773,167.94,2,medium
71.793,173.02,2,medium
79.82,170.12,2,medium
76.256,170.51,2,medium
78.175,168.24,2,medium
86.721,171.17,2,medium
76.989,170.15,2,medium
73.479,170.48,2,medium
80.686,169.28,2,medium
79.518,171.44,2,medium
78.391,164.55,2,medium
83.406,170.37,2,medium
82.193,172.34,2,medium
81.456,169.57,2,medium
78.927,171.29,2,medium
81.356,168.67,2,medium
78.872,170.39,2,medium
80.721,168.69,2,medium
82.233,172.56,2,medium
81.315,171.05,2,medium
77.394,173.08,2,medium
77.92,169.91,2,medium
75.971,169.87,2,medium
83.862,170.7,2,medium
79.899,173.24,2,medium
77.455,164.66,2,medium
82.625,166.25,2,medium
78.022,172.83,2,medium
81.727,174.23,2,medium
85.874,169.54,2,medium
83.632,173.03,2,medium
79.38,174.85,2,medium
79.559,170.42,2,medium
87.502,168.98,2,medium
79.338,168.93,2,medium
81.166,169.43,2,medium
81.263,171.79,2,medium
83.582,169.62,2,medium
80.834,174.56,2,medium
81.418,169.24,2,medium
81.248,168.4,2,medium
90.414,171.22,2,medium
83.393,170.53,2,medium
76.605,171.03,2,medium
75.285,165.32,2,medium
73.746,169.66,2,medium
87.127,165.9,2,medium
76.828,170.41,2,medium
83.843,171.71,2,medium
82.067,172.64,2,medium
74.087,171.68,2,medium
87.834,171.08,2,medium
82.139,171.73,2,medium
87.049,169.87,2,medium
81.327,169.91,2,medium
80.695,172.28,2,medium
76.052,172.43,2,medium
80.146,168.95,2,medium
80.531,165.98,2,medium
74.109,164.87,2,medium
79.927,166.37,2,medium
80.632,167.76,2,medium
77.207,171,2,medium
81.59,168.27,2,medium
75.303,169.81,2,medium
77.778,170.83,2,medium
80.408,166.9,2,medium
77.656,168.1,2,medium
81.634,168.32,2,medium
78.595,168.21,2,medium
76.615,169.02,2,medium
83.608,171.76,2,medium
82.324,168.87,2,medium
82.213,171.55,2,medium
82.653,170.76,2,medium
83.909,170.43,2,medium
83.838,172.18,2,medium
80.13,174.79,2,medium
78.256,173.28,2,medium
79.571,166.46,2,medium
84.794,171.18,2,medium
75.361,167.21,2,medium
77.814,165.5,2,medium
84.041,167.29,2,medium
83.277,165.12,2,medium
78.081,167.47,2,medium
79.199,173.03,2,medium
79.397,168.93,2,medium
78.933,175.99,2,medium
70.537,170.87,2,medium
78.345,172.25,2,medium
81.197,169.67,2,medium
89.495,169.37,2,medium
74.335,168.25,2,medium
77.539,170.36,2,medium
78.507,166.68,2,medium
76.351,168.1,2,medium
77.39,167.61,2,medium
72.547,170.38,2,medium
79.565,173.39,2,medium
77.992,174.82,2,medium
82.072,166.07,2,medium
80.222,170.78,2,medium
84.128,168.54,2,medium
86.277,167.58,2,medium
80.472,170.23,2,medium
75.205,168.94,2,medium
80.945,170.11,2,medium
85.415,171.72,2,medium
79.63,167.91,2,medium
81.501,169.66,2,medium
76.257,166.2,2,medium
85.845,169.14,2,medium
81.564,172.21,2,medium
78.365,166.1,2,medium
73.517,170.87,2,medium
77.337,166.98,2,medium
76.022,170.49,2,medium
78.092,168.99,2,medium
81.343,169.38,2,medium
83.212,166.41,2,medium
80.603,167.96,2,medium
80.324,169.57,2,medium
81.451,170.16,2,medium
90.276,169.57,2,medium
81.289,168.57,2,medium
80.545,172.97,2,medium
86.111,169.57,2,medium
80.347,168.27,2,medium
77.394,168.3,2,medium
